ID,tobacco_type,response
30680,e-cigarette,1
30680,heated tobacco,2
30680,hookah,1
30680,smokeless tobacco,2
30683,cigar,2
30683,cigarette,2
30683,e-cigarette,2
30683,heated tobacco,2
30683,hookah,2
30683,smokeless tobacco,2
30684,cigar,2
30684,cigarette,2
30684,e-cigarette,2
30684,heated tobacco,2
30684,hookah,2
30684,smokeless tobacco,2
30685,cigar,2
30685,cigarette,2
30685,e-cigarette,2
30685,heated tobacco,2
30685,hookah,2
30685,smokeless tobacco,2
30686,cigar,2
30686,cigarette,2
30686,e-cigarette,2
30686,heated tobacco,2
30686,hookah,2
30686,smokeless tobacco,2
30687,cigar,2
30687,cigarette,2
30687,e-cigarette,2
30687,heated tobacco,3
30687,hookah,2
30687,smokeless tobacco,2
30688,cigar,2
30688,cigarette,2
30688,e-cigarette,2
30688,heated tobacco,2
30688,hookah,2
30688,smokeless tobacco,2
30691,cigar,2
30691,cigarette,2
30691,e-cigarette,2
30691,heated tobacco,2
30691,hookah,2
30691,smokeless tobacco,2
30692,cigar,2
30692,cigarette,2
30692,e-cigarette,1
30692,heated tobacco,2
30692,hookah,1
30692,smokeless tobacco,2
30693,cigar,2
30693,cigarette,2
30693,e-cigarette,2
30693,heated tobacco,2
30693,hookah,2
30693,smokeless tobacco,2
30764,cigar,2
30764,cigarette,2
30764,e-cigarette,2
30764,heated tobacco,2
30764,hookah,2
30764,smokeless tobacco,2
30765,cigar,2
30765,cigarette,2
30765,e-cigarette,2
30765,heated tobacco,2
30765,hookah,2
30765,smokeless tobacco,2
30767,cigar,2
30767,cigarette,2
30767,e-cigarette,2
30767,heated tobacco,2
30767,hookah,2
30767,smokeless tobacco,2
30768,cigar,2
30768,cigarette,2
30768,e-cigarette,2
30768,heated tobacco,2
30768,hookah,2
30768,smokeless tobacco,2
30769,cigar,2
30769,cigarette,2
30769,e-cigarette,1
30769,heated tobacco,2
30769,hookah,2
30769,smokeless tobacco,2
30771,cigar,2
30771,cigarette,2
30771,e-cigarette,1
30771,heated tobacco,2
30771,hookah,2
30771,smokeless tobacco,2
30772,cigar,2
30772,cigarette,2
30772,e-cigarette,2
30772,heated tobacco,2
30772,hookah,2
30772,smokeless tobacco,2
30773,cigar,2
30773,cigarette,2
30773,e-cigarette,2
30773,heated tobacco,2
30773,hookah,2
30773,smokeless tobacco,2
30775,cigar,2
30775,cigarette,1
30775,e-cigarette,1
30775,heated tobacco,1
30775,hookah,2
30775,smokeless tobacco,2
30776,cigar,2
30776,cigarette,2
30776,e-cigarette,2
30776,heated tobacco,2
30776,hookah,2
30776,smokeless tobacco,2
30779,cigar,2
30779,cigarette,2
30779,e-cigarette,2
30779,heated tobacco,2
30779,hookah,2
30779,smokeless tobacco,2
30780,cigar,2
30780,cigarette,2
30780,e-cigarette,2
30780,heated tobacco,2
30780,hookah,2
30780,smokeless tobacco,2
30781,cigar,2
30781,cigarette,2
30781,e-cigarette,1
30781,heated tobacco,2
30781,hookah,2
30781,smokeless tobacco,2
30783,cigar,2
30783,cigarette,2
30783,e-cigarette,2
30783,heated tobacco,2
30783,hookah,2
30783,smokeless tobacco,2
30784,cigar,2
30784,cigarette,2
30784,e-cigarette,2
30784,heated tobacco,2
30784,hookah,2
30784,smokeless tobacco,2
30787,cigar,2
30787,cigarette,2
30787,e-cigarette,1
30787,heated tobacco,2
30787,hookah,2
30787,smokeless tobacco,2
30788,cigar,2
30788,cigarette,2
30788,e-cigarette,1
30788,heated tobacco,2
30788,hookah,2
30788,smokeless tobacco,2
30789,cigar,2
30789,cigarette,2
30789,e-cigarette,2
30789,heated tobacco,2
30789,hookah,2
30789,smokeless tobacco,2
30791,cigar,2
30791,cigarette,2
30791,e-cigarette,2
30791,heated tobacco,2
30791,hookah,2
30791,smokeless tobacco,1
30792,cigar,2
30792,cigarette,2
30792,e-cigarette,2
30792,heated tobacco,2
30792,hookah,2
30792,smokeless tobacco,2
30795,cigar,2
30795,cigarette,2
30795,e-cigarette,2
30795,heated tobacco,2
30795,hookah,2
30795,smokeless tobacco,2
30797,cigar,2
30797,cigarette,2
30797,e-cigarette,2
30797,heated tobacco,2
30797,hookah,2
30797,smokeless tobacco,2
30800,cigar,2
30800,cigarette,2
30800,e-cigarette,1
30800,heated tobacco,2
30800,hookah,2
30800,smokeless tobacco,2
30802,cigar,2
30802,cigarette,1
30802,e-cigarette,1
30802,heated tobacco,2
30802,hookah,2
30802,smokeless tobacco,1
30803,cigar,2
30803,cigarette,2
30803,e-cigarette,1
30803,heated tobacco,2
30803,hookah,2
30803,smokeless tobacco,2
30806,cigar,1
30806,cigarette,1
30806,e-cigarette,1
30806,heated tobacco,.N
30806,hookah,2
30806,smokeless tobacco,2
30808,cigar,2
30808,cigarette,2
30808,e-cigarette,2
30808,heated tobacco,2
30808,hookah,2
30808,smokeless tobacco,2
30810,cigar,2
30810,cigarette,2
30810,e-cigarette,2
30810,heated tobacco,2
30810,hookah,2
30810,smokeless tobacco,2
30811,cigar,2
30811,cigarette,1
30811,e-cigarette,1
30811,heated tobacco,2
30811,hookah,2
30811,smokeless tobacco,1
30814,cigar,1
30814,cigarette,2
30814,e-cigarette,1
30814,heated tobacco,2
30814,hookah,1
30814,smokeless tobacco,2
30816,cigar,1
30816,cigarette,1
30816,e-cigarette,1
30816,heated tobacco,2
30816,hookah,2
30816,smokeless tobacco,2
30818,cigar,1
30818,cigarette,1
30818,e-cigarette,1
30818,heated tobacco,2
30818,hookah,1
30818,smokeless tobacco,2
30819,cigar,2
30819,cigarette,2
30819,e-cigarette,1
30819,heated tobacco,2
30819,hookah,2
30819,smokeless tobacco,2
30821,cigar,2
30821,cigarette,2
30821,e-cigarette,1
30821,heated tobacco,2
30821,hookah,2
30821,smokeless tobacco,2
30822,cigar,2
30822,cigarette,2
30822,e-cigarette,1
30822,heated tobacco,2
30822,hookah,2
30822,smokeless tobacco,2
30823,cigar,2
30823,cigarette,2
30823,e-cigarette,1
30823,heated tobacco,2
30823,hookah,2
30823,smokeless tobacco,2
30824,cigar,2
30824,cigarette,2
30824,e-cigarette,2
30824,heated tobacco,2
30824,hookah,2
30824,smokeless tobacco,2
30826,cigar,2
30826,cigarette,2
30826,e-cigarette,2
30826,heated tobacco,3
30826,hookah,2
30826,smokeless tobacco,2
30827,cigar,2
30827,cigarette,1
30827,e-cigarette,1
30827,heated tobacco,2
30827,hookah,.N
30827,smokeless tobacco,2
30830,cigar,2
30830,cigarette,2
30830,e-cigarette,2
30830,heated tobacco,2
30830,hookah,2
30830,smokeless tobacco,2
30831,cigar,2
30831,cigarette,2
30831,e-cigarette,2
30831,heated tobacco,2
30831,hookah,2
30831,smokeless tobacco,2
30834,cigar,2
30834,cigarette,2
30834,e-cigarette,2
30834,heated tobacco,2
30834,hookah,2
30834,smokeless tobacco,2
30835,cigar,2
30835,cigarette,2
30835,e-cigarette,2
30835,heated tobacco,2
30835,hookah,2
30835,smokeless tobacco,2
30836,cigar,2
30836,cigarette,2
30836,e-cigarette,1
30836,heated tobacco,2
30836,hookah,2
30836,smokeless tobacco,2
30837,cigar,2
30837,cigarette,2
30837,e-cigarette,2
30837,heated tobacco,2
30837,hookah,2
30837,smokeless tobacco,2
30838,cigar,2
30838,cigarette,2
30838,e-cigarette,2
30838,heated tobacco,2
30838,hookah,2
30838,smokeless tobacco,2
30839,cigar,1
30839,cigarette,1
30839,e-cigarette,1
30839,heated tobacco,3
30839,hookah,2
30839,smokeless tobacco,2
30841,cigar,2
30841,cigarette,2
30841,e-cigarette,2
30841,heated tobacco,2
30841,hookah,2
30841,smokeless tobacco,2
30842,cigar,2
30842,cigarette,2
30842,e-cigarette,2
30842,heated tobacco,2
30842,hookah,2
30842,smokeless tobacco,2
30845,cigar,2
30845,cigarette,2
30845,e-cigarette,1
30845,heated tobacco,2
30845,hookah,2
30845,smokeless tobacco,2
30846,cigar,2
30846,cigarette,2
30846,e-cigarette,2
30846,heated tobacco,2
30846,hookah,2
30846,smokeless tobacco,2
30847,cigar,2
30847,cigarette,2
30847,e-cigarette,2
30847,heated tobacco,2
30847,hookah,2
30847,smokeless tobacco,2
30849,cigar,2
30849,cigarette,2
30849,e-cigarette,2
30849,heated tobacco,2
30849,hookah,2
30849,smokeless tobacco,2
30850,cigar,2
30850,cigarette,2
30850,e-cigarette,2
30850,heated tobacco,2
30850,hookah,2
30850,smokeless tobacco,2
30851,cigar,2
30851,cigarette,1
30851,e-cigarette,1
30851,heated tobacco,2
30851,hookah,2
30851,smokeless tobacco,2
30853,cigar,2
30853,cigarette,2
30853,e-cigarette,2
30853,heated tobacco,2
30853,hookah,2
30853,smokeless tobacco,2
30854,cigar,2
30854,cigarette,2
30854,e-cigarette,2
30854,heated tobacco,2
30854,hookah,2
30854,smokeless tobacco,2
30855,cigar,2
30855,cigarette,2
30855,e-cigarette,1
30855,heated tobacco,1
30855,hookah,2
30855,smokeless tobacco,2
30857,cigar,2
30857,cigarette,2
30857,e-cigarette,2
30857,heated tobacco,2
30857,hookah,2
30857,smokeless tobacco,2
30858,cigar,2
30858,cigarette,2
30858,e-cigarette,2
30858,heated tobacco,2
30858,hookah,2
30858,smokeless tobacco,2
30859,cigar,2
30859,cigarette,2
30859,e-cigarette,2
30859,heated tobacco,2
30859,hookah,2
30859,smokeless tobacco,2
30861,cigar,2
30861,cigarette,1
30861,e-cigarette,2
30861,heated tobacco,2
30861,hookah,2
30861,smokeless tobacco,2
30862,cigar,2
30862,cigarette,2
30862,e-cigarette,2
30862,heated tobacco,2
30862,hookah,2
30862,smokeless tobacco,2
30864,cigar,2
30864,cigarette,2
30864,e-cigarette,2
30864,heated tobacco,2
30864,hookah,2
30864,smokeless tobacco,2
30865,cigar,2
30865,cigarette,2
30865,e-cigarette,1
30865,heated tobacco,2
30865,hookah,2
30865,smokeless tobacco,2
30866,cigar,2
30866,cigarette,2
30866,e-cigarette,2
30866,heated tobacco,2
30866,hookah,2
30866,smokeless tobacco,2
30867,cigar,2
30867,cigarette,2
30867,e-cigarette,2
30867,heated tobacco,2
30867,hookah,2
30867,smokeless tobacco,2
30869,cigar,2
30869,cigarette,2
30869,e-cigarette,2
30869,heated tobacco,2
30869,hookah,2
30869,smokeless tobacco,2
30870,cigar,2
30870,cigarette,2
30870,e-cigarette,2
30870,heated tobacco,2
30870,hookah,2
30870,smokeless tobacco,2
30871,cigar,2
30871,cigarette,2
30871,e-cigarette,2
30871,heated tobacco,2
30871,hookah,2
30871,smokeless tobacco,2
30872,cigar,2
30872,cigarette,2
30872,e-cigarette,1
30872,heated tobacco,2
30872,hookah,2
30872,smokeless tobacco,2
30873,cigar,2
30873,cigarette,2
30873,e-cigarette,2
30873,heated tobacco,3
30873,hookah,2
30873,smokeless tobacco,2
30874,cigar,2
30874,cigarette,2
30874,e-cigarette,2
30874,heated tobacco,2
30874,hookah,2
30874,smokeless tobacco,2
30877,cigar,1
30877,cigarette,2
30877,e-cigarette,2
30877,heated tobacco,2
30877,hookah,2
30877,smokeless tobacco,2
30878,cigar,2
30878,cigarette,2
30878,e-cigarette,2
30878,heated tobacco,2
30878,hookah,2
30878,smokeless tobacco,2
30880,cigar,2
30880,cigarette,2
30880,e-cigarette,2
30880,heated tobacco,2
30880,hookah,2
30880,smokeless tobacco,2
30882,cigar,2
30882,cigarette,2
30882,e-cigarette,2
30882,heated tobacco,2
30882,hookah,2
30882,smokeless tobacco,2
30885,cigar,2
30885,cigarette,2
30885,e-cigarette,2
30885,heated tobacco,2
30885,hookah,2
30885,smokeless tobacco,2
30889,cigar,2
30889,cigarette,2
30889,e-cigarette,2
30889,heated tobacco,2
30889,hookah,2
30889,smokeless tobacco,2
30890,cigar,2
30890,cigarette,2
30890,e-cigarette,2
30890,heated tobacco,2
30890,hookah,2
30890,smokeless tobacco,2
30892,cigar,2
30892,cigarette,2
30892,e-cigarette,2
30892,heated tobacco,2
30892,hookah,2
30892,smokeless tobacco,2
30893,cigar,2
30893,cigarette,2
30893,e-cigarette,2
30893,heated tobacco,2
30893,hookah,2
30893,smokeless tobacco,2
30896,cigar,2
30896,cigarette,2
30896,e-cigarette,1
30896,heated tobacco,2
30896,hookah,2
30896,smokeless tobacco,2
30897,cigar,2
30897,cigarette,2
30897,e-cigarette,2
30897,heated tobacco,2
30897,hookah,2
30897,smokeless tobacco,2
30898,cigar,2
30898,cigarette,2
30898,e-cigarette,2
30898,heated tobacco,2
30898,hookah,2
30898,smokeless tobacco,2
30900,cigar,2
30900,cigarette,2
30900,e-cigarette,2
30900,heated tobacco,2
30900,hookah,2
30900,smokeless tobacco,2
30901,cigar,2
30901,cigarette,2
30901,e-cigarette,2
30901,heated tobacco,2
30901,hookah,2
30901,smokeless tobacco,2
30904,cigar,2
30904,cigarette,2
30904,e-cigarette,2
30904,heated tobacco,2
30904,hookah,2
30904,smokeless tobacco,2
30905,cigar,2
30905,cigarette,2
30905,e-cigarette,2
30905,heated tobacco,2
30905,hookah,2
30905,smokeless tobacco,2
30907,cigar,2
30907,cigarette,2
30907,e-cigarette,2
30907,heated tobacco,2
30907,hookah,2
30907,smokeless tobacco,2
30908,cigar,2
30908,cigarette,2
30908,e-cigarette,2
30908,heated tobacco,2
30908,hookah,2
30908,smokeless tobacco,2
30909,cigar,2
30909,cigarette,2
30909,e-cigarette,1
30909,heated tobacco,2
30909,hookah,2
30909,smokeless tobacco,2
30912,cigar,2
30912,cigarette,2
30912,e-cigarette,2
30912,heated tobacco,3
30912,hookah,2
30912,smokeless tobacco,2
30913,cigar,2
30913,cigarette,2
30913,e-cigarette,1
30913,heated tobacco,2
30913,hookah,2
30913,smokeless tobacco,2
30915,cigar,2
30915,cigarette,2
30915,e-cigarette,2
30915,heated tobacco,2
30915,hookah,2
30915,smokeless tobacco,2
30916,cigar,2
30916,cigarette,2
30916,e-cigarette,1
30916,heated tobacco,2
30916,hookah,2
30916,smokeless tobacco,2
30918,cigar,2
30918,cigarette,2
30918,e-cigarette,2
30918,heated tobacco,2
30918,hookah,2
30918,smokeless tobacco,2
30919,cigar,2
30919,cigarette,2
30919,e-cigarette,2
30919,heated tobacco,2
30919,hookah,2
30919,smokeless tobacco,2
30920,cigar,2
30920,cigarette,2
30920,e-cigarette,2
30920,heated tobacco,2
30920,hookah,2
30920,smokeless tobacco,2
30923,cigar,2
30923,cigarette,2
30923,e-cigarette,2
30923,heated tobacco,2
30923,hookah,2
30923,smokeless tobacco,2
30924,cigar,2
30924,cigarette,2
30924,e-cigarette,2
30924,heated tobacco,2
30924,hookah,2
30924,smokeless tobacco,2
30926,cigar,2
30926,cigarette,2
30926,e-cigarette,2
30926,heated tobacco,2
30926,hookah,2
30926,smokeless tobacco,2
30927,cigar,2
30927,cigarette,2
30927,e-cigarette,2
30927,heated tobacco,2
30927,hookah,2
30927,smokeless tobacco,2
30928,cigar,2
30928,cigarette,2
30928,e-cigarette,2
30928,heated tobacco,2
30928,hookah,2
30928,smokeless tobacco,2
30930,cigar,1
30930,cigarette,1
30930,e-cigarette,1
30930,heated tobacco,2
30930,hookah,1
30930,smokeless tobacco,2
30931,cigar,2
30931,cigarette,2
30931,e-cigarette,2
30931,heated tobacco,2
30931,hookah,2
30931,smokeless tobacco,2
30932,cigar,2
30932,cigarette,2
30932,e-cigarette,2
30932,heated tobacco,2
30932,hookah,2
30932,smokeless tobacco,2
30934,cigar,2
30934,cigarette,2
30934,e-cigarette,2
30934,heated tobacco,2
30934,hookah,2
30934,smokeless tobacco,2
30935,cigar,2
30935,cigarette,2
30935,e-cigarette,2
30935,heated tobacco,2
30935,hookah,2
30935,smokeless tobacco,2
30936,cigar,2
30936,cigarette,2
30936,e-cigarette,2
30936,heated tobacco,2
30936,hookah,2
30936,smokeless tobacco,2
30937,cigar,2
30937,cigarette,2
30937,e-cigarette,2
30937,heated tobacco,2
30937,hookah,2
30937,smokeless tobacco,2
30938,cigar,2
30938,cigarette,2
30938,e-cigarette,2
30938,heated tobacco,3
30938,hookah,2
30938,smokeless tobacco,2
30939,cigar,2
30939,cigarette,2
30939,e-cigarette,2
30939,heated tobacco,2
30939,hookah,2
30939,smokeless tobacco,2
30942,cigar,2
30942,cigarette,2
30942,e-cigarette,1
30942,heated tobacco,2
30942,hookah,2
30942,smokeless tobacco,2
30944,cigar,2
30944,cigarette,2
30944,e-cigarette,2
30944,heated tobacco,2
30944,hookah,2
30944,smokeless tobacco,2
30945,cigar,2
30945,cigarette,2
30945,e-cigarette,2
30945,heated tobacco,3
30945,hookah,2
30945,smokeless tobacco,2
30946,cigar,2
30946,cigarette,2
30946,e-cigarette,2
30946,heated tobacco,2
30946,hookah,2
30946,smokeless tobacco,2
30947,cigar,2
30947,cigarette,2
30947,e-cigarette,1
30947,heated tobacco,2
30947,hookah,2
30947,smokeless tobacco,2
30949,cigar,2
30949,cigarette,2
30949,e-cigarette,2
30949,heated tobacco,2
30949,hookah,2
30949,smokeless tobacco,2
30953,cigar,2
30953,cigarette,2
30953,e-cigarette,2
30953,heated tobacco,2
30953,hookah,2
30953,smokeless tobacco,2
30957,cigar,2
30957,cigarette,2
30957,e-cigarette,2
30957,heated tobacco,2
30957,hookah,2
30957,smokeless tobacco,2
30958,cigar,2
30958,cigarette,2
30958,e-cigarette,2
30958,heated tobacco,2
30958,hookah,2
30958,smokeless tobacco,2
30959,cigar,2
30959,cigarette,2
30959,e-cigarette,2
30959,heated tobacco,3
30959,hookah,2
30959,smokeless tobacco,2
30962,cigar,2
30962,cigarette,2
30962,e-cigarette,1
30962,heated tobacco,2
30962,hookah,2
30962,smokeless tobacco,2
30963,cigar,1
30963,cigarette,1
30963,e-cigarette,1
30963,heated tobacco,2
30963,hookah,2
30963,smokeless tobacco,2
30965,cigar,1
30965,cigarette,1
30965,e-cigarette,1
30965,heated tobacco,1
30965,hookah,2
30965,smokeless tobacco,1
30966,cigar,1
30966,cigarette,1
30966,e-cigarette,1
30966,heated tobacco,2
30966,hookah,2
30966,smokeless tobacco,1
30967,cigar,1
30967,cigarette,1
30967,e-cigarette,1
30967,heated tobacco,2
30967,hookah,2
30967,smokeless tobacco,2
30968,cigar,1
30968,cigarette,1
30968,e-cigarette,2
30968,heated tobacco,2
30968,hookah,2
30968,smokeless tobacco,1
30970,cigar,2
30970,cigarette,2
30970,e-cigarette,1
30970,heated tobacco,2
30970,hookah,2
30970,smokeless tobacco,2
30971,cigar,2
30971,cigarette,2
30971,e-cigarette,2
30971,heated tobacco,2
30971,hookah,2
30971,smokeless tobacco,2
30972,cigar,2
30972,cigarette,1
30972,e-cigarette,1
30972,heated tobacco,2
30972,hookah,2
30972,smokeless tobacco,2
30973,cigar,2
30973,cigarette,2
30973,e-cigarette,1
30973,heated tobacco,2
30973,hookah,2
30973,smokeless tobacco,2
30974,cigar,1
30974,cigarette,2
30974,e-cigarette,1
30974,heated tobacco,3
30974,hookah,1
30974,smokeless tobacco,2
30975,cigar,2
30975,cigarette,2
30975,e-cigarette,2
30975,heated tobacco,2
30975,hookah,2
30975,smokeless tobacco,2
30978,cigar,2
30978,cigarette,1
30978,e-cigarette,1
30978,heated tobacco,2
30978,hookah,2
30978,smokeless tobacco,2
30979,cigar,2
30979,cigarette,2
30979,e-cigarette,1
30979,heated tobacco,2
30979,hookah,2
30979,smokeless tobacco,2
30981,cigar,1
30981,cigarette,1
30981,e-cigarette,1
30981,heated tobacco,1
30981,hookah,2
30981,smokeless tobacco,1
30982,cigar,2
30982,cigarette,2
30982,e-cigarette,2
30982,heated tobacco,2
30982,hookah,2
30982,smokeless tobacco,2
30983,cigar,2
30983,cigarette,2
30983,e-cigarette,2
30983,heated tobacco,2
30983,hookah,2
30983,smokeless tobacco,2
30986,cigar,2
30986,cigarette,2
30986,e-cigarette,2
30986,heated tobacco,2
30986,hookah,2
30986,smokeless tobacco,2
30987,cigar,2
30987,cigarette,2
30987,e-cigarette,2
30987,heated tobacco,2
30987,hookah,2
30987,smokeless tobacco,2
30989,cigar,2
30989,cigarette,1
30989,e-cigarette,1
30989,heated tobacco,2
30989,hookah,2
30989,smokeless tobacco,2
30990,cigar,1
30990,cigarette,2
30990,e-cigarette,1
30990,heated tobacco,2
30990,hookah,2
30990,smokeless tobacco,2
30991,cigar,2
30991,cigarette,2
30991,e-cigarette,1
30991,heated tobacco,2
30991,hookah,2
30991,smokeless tobacco,2
30992,cigar,2
30992,cigarette,2
30992,e-cigarette,1
30992,heated tobacco,2
30992,hookah,2
30992,smokeless tobacco,2
30994,cigar,2
30994,cigarette,2
30994,e-cigarette,2
30994,heated tobacco,2
30994,hookah,2
30994,smokeless tobacco,2
30995,cigar,1
30995,cigarette,1
30995,e-cigarette,1
30995,heated tobacco,2
30995,hookah,2
30995,smokeless tobacco,1
30996,cigar,2
30996,cigarette,2
30996,e-cigarette,2
30996,heated tobacco,2
30996,hookah,2
30996,smokeless tobacco,2
30999,cigar,2
30999,cigarette,1
30999,e-cigarette,1
30999,heated tobacco,2
30999,hookah,2
30999,smokeless tobacco,2
31000,cigar,2
31000,cigarette,2
31000,e-cigarette,2
31000,heated tobacco,2
31000,hookah,2
31000,smokeless tobacco,2
31002,cigar,2
31002,cigarette,2
31002,e-cigarette,2
31002,heated tobacco,2
31002,hookah,2
31002,smokeless tobacco,2
31004,cigar,2
31004,cigarette,1
31004,e-cigarette,1
31004,heated tobacco,3
31004,hookah,2
31004,smokeless tobacco,2
31007,cigar,2
31007,cigarette,1
31007,e-cigarette,1
31007,heated tobacco,2
31007,hookah,2
31007,smokeless tobacco,1
31010,cigar,2
31010,cigarette,2
31010,e-cigarette,2
31010,heated tobacco,2
31010,hookah,2
31010,smokeless tobacco,2
31011,cigar,1
31011,cigarette,1
31011,e-cigarette,1
31011,heated tobacco,2
31011,hookah,2
31011,smokeless tobacco,1
31012,cigar,2
31012,cigarette,2
31012,e-cigarette,1
31012,heated tobacco,2
31012,hookah,2
31012,smokeless tobacco,2
31014,cigar,1
31014,cigarette,1
31014,e-cigarette,1
31014,heated tobacco,2
31014,hookah,1
31014,smokeless tobacco,1
31015,cigar,2
31015,cigarette,2
31015,e-cigarette,2
31015,heated tobacco,2
31015,hookah,2
31015,smokeless tobacco,2
31018,cigar,2
31018,cigarette,2
31018,e-cigarette,2
31018,heated tobacco,2
31018,hookah,2
31018,smokeless tobacco,2
31019,cigar,2
31019,cigarette,2
31019,e-cigarette,2
31019,heated tobacco,2
31019,hookah,2
31019,smokeless tobacco,2
31020,cigar,2
31020,cigarette,1
31020,e-cigarette,1
31020,heated tobacco,2
31020,hookah,2
31020,smokeless tobacco,2
31022,cigar,2
31022,cigarette,2
31022,e-cigarette,1
31022,heated tobacco,3
31022,hookah,2
31022,smokeless tobacco,2
31023,cigar,2
31023,cigarette,2
31023,e-cigarette,1
31023,heated tobacco,2
31023,hookah,2
31023,smokeless tobacco,2
31027,cigar,1
31027,cigarette,1
31027,e-cigarette,1
31027,heated tobacco,2
31027,hookah,1
31027,smokeless tobacco,2
31028,cigar,2
31028,cigarette,2
31028,e-cigarette,2
31028,heated tobacco,3
31028,hookah,2
31028,smokeless tobacco,2
31030,cigar,2
31030,cigarette,1
31030,e-cigarette,2
31030,heated tobacco,2
31030,hookah,2
31030,smokeless tobacco,2
31032,cigar,2
31032,cigarette,2
31032,e-cigarette,2
31032,heated tobacco,2
31032,hookah,2
31032,smokeless tobacco,2
31033,cigar,1
31033,cigarette,1
31033,e-cigarette,1
31033,heated tobacco,2
31033,hookah,2
31033,smokeless tobacco,1
31034,cigar,2
31034,cigarette,2
31034,e-cigarette,1
31034,heated tobacco,2
31034,hookah,2
31034,smokeless tobacco,2
31037,cigar,1
31037,cigarette,1
31037,e-cigarette,1
31037,heated tobacco,2
31037,hookah,1
31037,smokeless tobacco,1
31038,cigar,1
31038,cigarette,2
31038,e-cigarette,1
31038,heated tobacco,2
31038,hookah,2
31038,smokeless tobacco,2
31040,cigar,2
31040,cigarette,1
31040,e-cigarette,2
31040,heated tobacco,2
31040,hookah,2
31040,smokeless tobacco,1
31041,cigar,2
31041,cigarette,2
31041,e-cigarette,1
31041,heated tobacco,2
31041,hookah,2
31041,smokeless tobacco,1
31042,cigar,1
31042,cigarette,1
31042,e-cigarette,1
31042,heated tobacco,2
31042,hookah,2
31042,smokeless tobacco,1
31045,cigar,1
31045,cigarette,1
31045,e-cigarette,1
31045,heated tobacco,2
31045,hookah,2
31045,smokeless tobacco,2
31049,cigar,2
31049,cigarette,2
31049,e-cigarette,2
31049,heated tobacco,2
31049,hookah,2
31049,smokeless tobacco,2
31050,cigar,2
31050,cigarette,2
31050,e-cigarette,2
31050,heated tobacco,2
31050,hookah,2
31050,smokeless tobacco,2
31051,cigar,2
31051,cigarette,2
31051,e-cigarette,2
31051,heated tobacco,2
31051,hookah,2
31051,smokeless tobacco,1
31053,cigar,2
31053,cigarette,2
31053,e-cigarette,1
31053,heated tobacco,2
31053,hookah,2
31053,smokeless tobacco,2
31054,cigar,2
31054,cigarette,2
31054,e-cigarette,2
31054,heated tobacco,2
31054,hookah,2
31054,smokeless tobacco,2
31056,cigar,2
31056,cigarette,2
31056,e-cigarette,1
31056,heated tobacco,2
31056,hookah,2
31056,smokeless tobacco,2
31057,cigar,1
31057,cigarette,1
31057,e-cigarette,1
31057,heated tobacco,3
31057,hookah,1
31057,smokeless tobacco,1
31059,cigar,1
31059,cigarette,1
31059,e-cigarette,1
31059,heated tobacco,2
31059,hookah,2
31059,smokeless tobacco,1
31061,cigar,2
31061,cigarette,2
31061,e-cigarette,1
31061,heated tobacco,2
31061,hookah,2
31061,smokeless tobacco,2
31062,cigar,2
31062,cigarette,2
31062,e-cigarette,2
31062,heated tobacco,2
31062,hookah,2
31062,smokeless tobacco,2
31065,cigar,2
31065,cigarette,2
31065,e-cigarette,2
31065,heated tobacco,2
31065,hookah,2
31065,smokeless tobacco,2
31068,cigar,1
31068,cigarette,1
31068,e-cigarette,1
31068,heated tobacco,2
31068,hookah,2
31068,smokeless tobacco,2
31069,cigar,1
31069,cigarette,1
31069,e-cigarette,1
31069,heated tobacco,2
31069,hookah,1
31069,smokeless tobacco,1
31071,cigar,2
31071,cigarette,2
31071,e-cigarette,1
31071,heated tobacco,2
31071,hookah,2
31071,smokeless tobacco,2
31073,cigar,1
31073,cigarette,2
31073,e-cigarette,1
31073,heated tobacco,2
31073,hookah,2
31073,smokeless tobacco,1
31076,cigar,2
31076,cigarette,2
31076,e-cigarette,2
31076,heated tobacco,2
31076,hookah,2
31076,smokeless tobacco,2
31079,cigar,2
31079,cigarette,2
31079,e-cigarette,2
31079,heated tobacco,2
31079,hookah,2
31079,smokeless tobacco,2
31081,cigar,1
31081,cigarette,1
31081,e-cigarette,1
31081,heated tobacco,2
31081,hookah,1
31081,smokeless tobacco,1
31084,cigar,2
31084,cigarette,1
31084,e-cigarette,1
31084,heated tobacco,3
31084,hookah,2
31084,smokeless tobacco,2
31089,cigar,2
31089,cigarette,1
31089,e-cigarette,1
31089,heated tobacco,2
31089,hookah,2
31089,smokeless tobacco,2
31093,cigar,1
31093,cigarette,1
31093,e-cigarette,1
31093,heated tobacco,2
31093,hookah,2
31093,smokeless tobacco,2
31095,cigar,2
31095,cigarette,2
31095,e-cigarette,2
31095,heated tobacco,2
31095,hookah,2
31095,smokeless tobacco,2
31097,cigar,2
31097,cigarette,2
31097,e-cigarette,2
31097,heated tobacco,2
31097,hookah,2
31097,smokeless tobacco,2
31099,cigar,2
31099,cigarette,2
31099,e-cigarette,2
31099,heated tobacco,2
31099,hookah,2
31099,smokeless tobacco,2
31101,cigar,1
31101,cigarette,2
31101,e-cigarette,1
31101,heated tobacco,2
31101,hookah,2
31101,smokeless tobacco,2
31109,cigar,2
31109,cigarette,2
31109,e-cigarette,2
31109,heated tobacco,2
31109,hookah,2
31109,smokeless tobacco,2
31112,cigar,2
